id,name,team,price,position,MIN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
92.0,Emanuel Miller,CHI,4.5,FRONT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448.0,Emoni Bates,PHI,4.5,FRONT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,Enrique Freeman,MIN,4.5,FRONT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458.0,Eric Gordon,PHI,5.5,BACK,14.0,0.0,14.0,0.0,0.0,14.0,0.0,13.65,13.3,0.0,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,0.0,13.65,13.3,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,13.65,13.3,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65,13.3,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,0.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,13.65,13.3,0.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,0.0,13.65,13.3,14.0
318.0,Ethan Thompson,MIA,4.5,BACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,Evan Mobley,CLE,14.0,FRONT,30.5,0.0,30.5,0.0,30.5,0.0,29.74,28.98,0.0,30.5,0.0,30.5,0.0,30.5,0.0,0.0,30.5,0.0,29.74,28.98,0.0,30.5,0.0,29.74,28.98,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,29.74,28.98,0.0,0.0,30.5,0.0,29.74,28.98,0.0,30.5,0.0,29.74,28.98,0.0,0.0,0.0,0.0,0.0,30.5,0.0,30.5,0.0,0.0,29.74,28.98,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,0.0,30.5,0.0,30.5,0.0,29.74,28.98,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,0.0,30.5,0.0,0.0,30.5,0.0,30.5,0.0,30.5,0.0,29.74,28.98,0.0,30.5,0.0,29.74,28.98,0.0,30.5,0.0,30.5,0.0,30.5,0.0,0.0,0.0,0.0,29.74,28.98,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,30.5,0.0,0.0,29.74,28.98,0.0,30.5,0.0,0.0,29.74,28.98,0.0,30.5,0.0,0.0,29.74,28.98,0.0,30.5,0.0,30.5,30.5
60.0,Fanbo Zeng,BKN,4.5,FRONT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431.0,Franz Wagner,ORL,14.0,FRONT,32.5,0.0,32.5,0.0,31.69,30.88,0.0,32.5,0.0,31.69,30.88,0.0,32.5,0.0,0.0,32.5,0.0,0.0,32.5,0.0,31.69,30.88,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,31.69,30.88,0.0,32.5,0.0,32.5,0.0,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,0.0,0.0,0.0,0.0,32.5,0.0,32.5,0.0,31.69,30.88,0.0,31.69,30.88,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,31.69,30.88,0.0,32.5,0.0,32.5,0.0,0.0,0.0,32.5,0.0,0.0,32.5,0.0,0.0,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,32.5,0.0,31.69,30.88,0.0,32.5,0.0,32.5,0.0,0.0,32.5,0.0,32.5,0.0,32.5,0.0,31.69,30.88,0.0,0.0,31.69,30.88,0.0,32.5,0.0,31.69,30.88,0.0,32.5,0.0,32.5,0.0,31.69,30.88,0.0,32.5,0.0,0.0,32.5,0.0,31.69,30.88,0.0,32.5,0.0,31.69,30.88,0.0,32.5,0.0,32.5,32.5
209.0,Fred VanVleet,HOU,9.5,BACK,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
292.0,GG Jackson,MEM,8.5,FRONT,15.0,0.0,15.0,0.0,14.62,14.25,0.0,15.0,0.0,15.0,0.0,15.0,0.0,14.62,14.25,0.0,15.0,0.0,15.0,0.0,15.0,0.0,14.62,14.25,0.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,14.62,14.25,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.0,14.62,14.25,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.0,14.62,14.25,0.0,15.0,0.0,14.62,14.25,0.0,15.0,0.0,15.0,0.0,14.62,14.25,0.0,15.0,0.0,15.0,0.0,0.0,14.62,14.25,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,14.62,14.25,0.0,0.0,15.0,0.0,14.62,14.25,0.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.0,14.62,14.25,0.0,15.0,0.0,15.0,0.0,14.62,14.25,0.0,15.0,0.0,15.0,0.0,15.0,0.0,14.62,14.25,0.0,15.0,0.0,15.0,15.0
217.0,Gabe McGlothan,IND,4.5,FRONT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.0,Gabe Vincent,LAL,5.0,BACK,20.0,20.0,0.0,0.0,20.0,0.0,19.5,19.0,0.0,20.0,0.0,20.0,0.0,19.5,19.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,19.5,19.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,19.5,19.0,0.0,0.0,19.5,19.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,19.5,19.0,0.0,20.0,0.0,0.0,19.5,19.0,0.0,20.0,0.0,19.5,19.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,19.5,19.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,19.5,19.0,0.0,20.0,0.0,19.5,19.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,19.5,19.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,19.5,19.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,19.5,19.0,20.0
556.0,Garrett Temple,TOR,4.5,BACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383.0,Garrison Brooks,NOP,4.5,FRONT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385.0,Garrison Mathews,NYK,5.0,BACK,8.8,0.0,8.8,0.0,8.8,0.0,8.8,0.0,8.8,0.0,0.0,8.8,0.0,8.58,8.36,0.0,8.8,0.0,0.0,0.0,8.8,0.0,8.58,8.36,0.0,8.8,0.0,0.0,8.8,0.0,8.8,0.0,0.0,8.8,0.0,8.8,0.0,8.8,8.8,0.0,8.8,0.0,8.58,8.36,0.0,8.8,0.0,8.8,0.0,0.0,0.0,0.0,0.0,8.58,8.36,0.0,8.8,0.0,8.8,8.8,0.0,8.8,0.0,8.8,0.0,8.8,0.0,8.58,8.36,0.0,8.8,0.0,8.8,0.0,8.8,0.0,8.8,0.0,0.0,8.58,8.36,0.0,8.8,0.0,8.8,0.0,8.8,0.0,0.0,8.8,0.0,0.0,8.58,8.36,0.0,8.8,0.0,8.8,0.0,8.58,8.36,0.0,8.8,0.0,8.8,0.0,8.58,8.36,0.0,8.8,0.0,8.58,8.36,0.0,8.8,0.0,0.0,8.8,0.0,8.8,0.0,8.58,8.36,0.0,8.8,0.0,8.58,8.36,0.0,8.8,0.0,8.8,0.0,8.8,0.0,8.58,8.36,0.0,8.8,0.0,8.8,0.0,8.8,0.0,8.8,0.0,0.0,8.8,0.0,8.8,0.0,0.0,8.8,0.0,0.0,8.8,0.0,0.0,8.58,8.36,8.8
341.0,Gary Harris,MIL,5.0,BACK,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,0.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,13.65,13.3,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,13.65,13.3,0.0,14.0,14.0
186.0,Gary Payton II,GSW,5.5,BACK,15.8,15.8,0.0,15.4,15.01,0.0,0.0,15.4,15.01,0.0,15.8,0.0,15.8,0.0,0.0,15.4,15.01,0.0,15.8,0.0,15.8,0.0,15.4,15.01,0.0,15.8,0.0,15.8,0.0,15.4,15.01,0.0,15.8,0.0,0.0,15.8,0.0,15.8,0.0,15.8,0.0,0.0,15.8,0.0,15.8,0.0,15.4,15.01,0.0,0.0,0.0,0.0,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,0.0,15.4,15.01,0.0,15.8,0.0,15.4,15.01,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.4,15.01,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,0.0,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,0.0,15.8,0.0,15.4,15.01,0.0,0.0,15.8,0.0,15.8,0.0,0.0,15.8,0.0,15.8,0.0,15.4,15.01,0.0,0.0,15.8,0.0,15.4,15.01,0.0,15.8,0.0,15.4,15.01,0.0,15.8,0.0,15.8,0.0,15.8,0.0,15.8,0.0,0.0,15.4,15.01,0.0,0.0,15.8,0.0,15.8,0.0,15.4,15.01,15.8
334.0,Gary Trent Jr.,MIL,7.5,BACK,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.1,26.41,0.0,0.0,27.8,0.0,27.1,26.41,0.0,27.8,0.0,27.1,26.41,0.0,27.8,0.0,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,27.1,26.41,0.0,27.8,0.0,27.8,0.0,27.1,26.41,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,27.8,0.0,27.8,0.0,27.1,26.41,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,0.0,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,0.0,27.8,0.0,27.1,26.41,0.0,27.8,0.0,0.0,27.8,0.0,27.1,26.41,0.0,27.8,0.0,27.8,0.0,27.1,26.41,0.0,27.8,0.0,27.1,26.41,0.0,27.8,0.0,0.0,27.1,26.41,0.0,27.8,0.0,27.8,0.0,27.1,26.41,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.8,0.0,0.0,27.1,26.41,0.0,0.0,27.8,0.0,27.8,0.0,27.8,0.0,27.1,26.41,0.0,27.8,27.8
571.0,Georges Niang,UTA,6.0,FRONT,18.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,17.55,17.1,0.0,18.0,0.0,18.0,0.0,0.0,17.55,17.1,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,0.0,17.55,17.1,0.0,0.0,18.0,0.0,17.55,17.1,0.0,0.0,17.55,17.1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,17.55,17.1,0.0,17.55,17.1,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,17.55,17.1,0.0,18.0,0.0,18.0,0.0,17.55,17.1,0.0,18.0,0.0,17.55,17.1,0.0,18.0,0.0,18.0,0.0,0.0,17.55,17.1,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,17.55,17.1,0.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,17.55,17.1,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,17.55,17.1,0.0,18.0,0.0,18.0,0.0,18.0,0.0,17.55,17.1,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,18.0
327.0,Giannis Antetokounmpo,MIL,18.5,FRONT,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,33.64,32.78,0.0,0.0,34.5,0.0,33.64,32.78,0.0,34.5,0.0,33.64,32.78,0.0,34.5,0.0,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,33.64,32.78,0.0,34.5,0.0,34.5,0.0,33.64,32.78,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,34.5,0.0,34.5,0.0,33.64,32.78,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,0.0,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,0.0,34.5,0.0,33.64,32.78,0.0,34.5,0.0,0.0,34.5,0.0,33.64,32.78,0.0,34.5,0.0,34.5,0.0,33.64,32.78,0.0,34.5,0.0,33.64,32.78,0.0,34.5,0.0,0.0,33.64,32.78,0.0,34.5,0.0,34.5,0.0,33.64,32.78,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,34.5,0.0,0.0,33.64,32.78,0.0,0.0,34.5,0.0,34.5,0.0,34.5,0.0,33.64,32.78,0.0,34.5,34.5
