id,name,team,price,position,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164
1.0,Trae Young,WAS,17.0,BACK,0.0,52.83668921453938,0.0,52.47023515142888,0.0,53.75854329317563,0.0,52.65073468750124,0.0,48.81320716448192,0.0,50.80964149526539,0.0,49.54156559733429,0.0,48.87735423404699,0.0,53.15857633446402,55.4072375650358,0.0,48.905499293048365,0.0,48.6194369310915,0.0,0.0,0.0,53.15703347325191,0.0,0.0,50.36274660640183,0.0,50.8863591259522,55.24633780924772,0.0,0.0,54.62323586758567,0.0,51.44724701957768,0.0,0.0,53.04024815640736,53.670253404977714,0.0,48.98009951742879,0.0,54.62323586758567,0.0,0.0,0.0,0.0,0.0,53.15857633446402,0.0,51.44724701957768,0.0,0.0,52.99777828305451,0.0,53.4158941363734,53.019845315675745,0.0,52.41162497479517,0.0,51.73232654883139,0.0,54.63894804842535,52.98041953667665,0.0,52.83668921453938,0.0,53.15703347325191,0.0,52.574097866940434,0.0,50.80964149526539,53.670253404977714,0.0,56.33867829431479,0.0,50.428131736308124,0.0,0.0,50.733666844730486,0.0,52.89260118894896,53.65470674391376,0.0,52.60039108590413,0.0,0.0,53.224551403480454,0.0,52.41162497479517,0.0,0.0,55.07052963589682,0.0,53.04024815640736,53.79341806883933,0.0,55.39849674426782,0.0,50.92303869435005,0.0,48.905499293048365,0.0,53.59299050190131,53.712585369299845,0.0,0.0,52.36474059510097,0.0,53.307189660089456,53.307189660089456,0.0,53.75854329317563,0.0,55.40913814746262,0.0,55.40913814746262,0.0,51.73232654883139,0.0,50.19968790425392,50.019927404538365,0.0,57.908834541726065,0.0,0.0,54.89013833593515,0.0,52.851637002583615,0.0,50.019927404538365,0.0,48.87735423404699,0.0,52.44382197848723,50.981371513513224,0.0,50.981371513513224,0.0,50.286090556678076,49.54156559733429,0.0,0.0,58.81277735330487,0.0,52.07163330850945,0.0,53.5148234487933,53.54971063100791,0.0,52.65073468750124,0.0,0.0,52.851637002583615,53.59299050190131,0.0,56.66463848337463,0.0,56.66463848337463,53.712585369299845,52.36474059510097
2.0,Onyeka Okongwu,ATL,11.9,FRONT,0.0,45.84098752883776,0.0,44.333418414006275,44.472673233479604,0.0,47.98227571694411,0.0,46.47319985384352,0.0,45.15953699546232,0.0,45.66978823741604,0.0,45.31358596800673,0.0,0.0,45.84098752883776,45.82141019323066,0.0,44.29842384915061,0.0,46.09003133242616,51.027110962905596,0.0,0.0,44.19355938091438,0.0,45.51837173058405,0.0,45.203869489846824,0.0,47.98578999290512,46.53665042963004,0.0,50.481385948381046,0.0,46.236868532527836,0.0,46.787287144010854,44.60053639150941,0.0,45.76867484540321,0.0,46.07295393643944,50.481385948381046,0.0,0.0,0.0,0.0,0.0,44.60053639150941,0.0,45.80130396433862,0.0,0.0,45.16133272570849,46.700733594856,0.0,49.29336637862609,0.0,49.29336637862609,0.0,47.73316754126755,44.8835804971014,0.0,43.34594466121391,0.0,45.258124673660575,0.0,43.35725713259827,46.12104129008804,0.0,46.12104129008804,0.0,49.48238737736317,0.0,46.21468079366275,0.0,45.37197197506852,0.0,45.176705678467485,0.0,47.64368536133147,0.0,42.64324804939123,0.0,46.20124699089569,0.0,46.674713377407336,0.0,46.23588035680555,0.0,0.0,47.41287038398316,0.0,42.62550118042189,43.9507885260436,0.0,45.15953699546232,0.0,0.0,46.33504027320402,0.0,50.372549618286115,0.0,46.53665042963004,0.0,44.26606226870406,0.0,45.16133272570849,0.0,46.787287144010854,47.73316754126755,0.0,46.588539954397596,0.0,49.77415176105907,0.0,49.77415176105907,0.0,0.0,49.11992321589736,0.0,0.0,45.37706197406343,0.0,0.0,45.80130396433862,0.0,0.0,48.3563106348694,0.0,46.588539954397596,0.0,46.20124699089569,0.0,45.31358596800673,0.0,46.594841570636156,0.0,43.93978581192309,46.0131783113529,0.0,48.28802702328825,0.0,44.60053639150941,0.0,42.62550118042189,47.77475694083723,0.0,42.64324804939123,0.0,44.333418414006275,0.0,46.47319985384352,0.0,0.0,44.8835804971014,0.0,45.66978823741604,0.0,46.236868532527836,46.33504027320402
3.0,Jalen Johnson,ATL,14.3,FRONT,0.0,52.520389674905644,0.0,50.94971171983951,51.18599485330438,0.0,55.50571008452582,0.0,53.693524284435824,0.0,52.3932376206843,0.0,52.8397097893697,0.0,51.903405498774276,0.0,0.0,52.520389674905644,53.42204525337271,0.0,51.076165100604065,0.0,53.401405813406825,58.55479257213239,0.0,0.0,51.06360809307452,0.0,51.76982267294291,0.0,52.81942538787893,0.0,55.16138325388718,53.64303663797882,0.0,57.7089672805664,0.0,53.42397194011531,0.0,53.919923032359144,50.30914193034961,0.0,52.78810242784769,0.0,53.079454823358425,57.7089672805664,0.0,0.0,0.0,0.0,0.0,50.30914193034961,0.0,52.9147157424771,0.0,0.0,52.37294086055937,53.778147793690735,0.0,56.894572527069386,0.0,56.894572527069386,0.0,54.727365345501845,51.55340755653496,0.0,49.9412146658486,0.0,52.595522254128355,0.0,49.992144081751285,52.25993958668322,0.0,52.25993958668322,0.0,56.68177615725594,0.0,53.53383561546758,0.0,52.55576013715854,0.0,52.965975573803036,0.0,54.14363765174737,0.0,49.461537056913244,0.0,53.68971230652915,0.0,53.87448279907359,0.0,53.38933116084462,0.0,0.0,54.46664730188054,0.0,49.37670490026094,50.461617696838246,0.0,52.3932376206843,0.0,0.0,53.54037927678311,0.0,57.8001172224902,0.0,53.64303663797882,0.0,51.12868752221936,0.0,52.37294086055937,0.0,53.919923032359144,54.727365345501845,0.0,53.716686460668086,0.0,57.315114909394076,0.0,57.315114909394076,0.0,0.0,55.77120870110365,0.0,0.0,52.98554204394645,0.0,0.0,52.9147157424771,0.0,0.0,55.91227209283895,0.0,53.716686460668086,0.0,53.68971230652915,0.0,51.903405498774276,0.0,53.39638088294893,0.0,49.6493374739771,53.11103444548698,0.0,55.17249764414776,0.0,50.30914193034961,0.0,49.37670490026094,55.2958824763551,0.0,49.461537056913244,0.0,50.94971171983951,0.0,53.693524284435824,0.0,0.0,51.55340755653496,0.0,52.8397097893697,0.0,53.42397194011531,53.54037927678311
4.0,Mouhamed Gueye,ATL,4.3,FRONT,0.0,37.189461860249274,0.0,35.77460016822809,35.835514417978395,0.0,38.438372151850714,0.0,37.40179782812365,0.0,35.682270615261544,0.0,36.50921841504681,0.0,36.6785294563135,0.0,0.0,37.189461860249274,36.22526884882427,0.0,35.71863161771419,0.0,36.63119927034184,41.48778699225212,0.0,0.0,35.357042313897125,0.0,37.32711805979046,0.0,35.565588686044016,0.0,38.706015192418754,37.54774406373261,0.0,41.26429694508268,0.0,37.003946785566626,0.0,37.57456801235756,37.12544293098817,0.0,36.89634474747953,0.0,36.97508797561591,41.26429694508268,0.0,0.0,0.0,0.0,0.0,37.12544293098817,0.0,36.66288863409651,0.0,0.0,35.977642632508434,37.622755868338416,0.0,39.572923090486114,0.0,39.572923090486114,0.0,38.82148943228468,36.01152079780546,0.0,34.83570168197002,0.0,35.756545884985016,0.0,34.70928674072697,38.07303982504895,0.0,38.07303982504895,0.0,40.199520995533014,0.0,36.83219636761925,0.0,36.17548698615645,0.0,35.39014443677851,0.0,39.36057800565257,0.0,33.76937480475111,0.0,36.65698482359285,0.0,37.427234586370105,0.0,37.007874710211574,0.0,0.0,38.1525527321353,0.0,33.762125629772,35.523548080128705,0.0,35.682270615261544,0.0,0.0,37.07758701464023,0.0,40.90559640264915,0.0,37.54774406373261,0.0,35.537325175597914,0.0,35.977642632508434,0.0,37.57456801235756,38.82148943228468,0.0,37.56719514247003,0.0,40.20408505595951,0.0,40.20408505595951,0.0,0.0,40.725470745167584,0.0,0.0,35.69966733419703,0.0,0.0,36.66288863409651,0.0,0.0,38.78288137920195,0.0,37.56719514247003,0.0,36.65698482359285,0.0,36.6785294563135,0.0,37.845088382562636,0.0,36.39091183205818,37.049050459352856,0.0,39.41200471522938,0.0,37.12544293098817,0.0,33.762125629772,38.132163367117194,0.0,33.76937480475111,0.0,35.77460016822809,0.0,37.40179782812365,0.0,0.0,36.01152079780546,0.0,36.50921841504681,0.0,37.003946785566626,37.07758701464023
5.0,Vit Krejci,POR,6.4,BACK,0.0,29.31301560572817,0.0,29.705525066860627,0.0,28.631015377901125,29.549321281885064,0.0,32.878153489527634,0.0,29.6599690527789,0.0,0.0,29.779413626652723,0.0,28.471808794297043,0.0,0.0,29.8014285218576,0.0,28.56620685845647,0.0,30.78614546626053,0.0,27.940093254898343,0.0,29.852221806197267,0.0,29.82174616126243,31.796973646011224,0.0,29.2295569368869,0.0,27.769502717682048,29.521435464899593,0.0,29.9998695874886,0.0,0.0,28.471808794297043,0.0,29.41317771105193,29.514807384142202,0.0,28.398455053288266,0.0,30.09900823122929,0.0,0.0,0.0,30.78614546626053,0.0,0.0,29.705525066860627,0.0,0.0,30.923288314768534,0.0,29.80303429326919,0.0,29.188131707004086,29.044825780585946,0.0,29.571277103910106,0.0,27.473863702901777,31.175170577483964,0.0,27.769502717682048,0.0,30.78614546626053,29.392087107819084,0.0,32.47740472549658,0.0,28.345146107600417,0.0,28.345146107600417,0.0,28.837225776781224,0.0,29.2295569368869,0.0,30.744374887945966,0.0,29.779413626652723,29.80303429326919,0.0,0.0,0.0,30.611960896791878,29.4082111877808,0.0,0.0,27.375404246749426,32.36332139106878,0.0,0.0,27.924949567979183,0.0,29.81560170533145,0.0,29.82174616126243,0.0,0.0,30.97190696356716,30.97190696356716,0.0,29.486856314157407,0.0,28.56265316444408,32.878153489527634,0.0,29.6599690527789,0.0,28.43253539599494,0.0,29.31301560572817,0.0,31.046145440713374,0.0,29.25209748745767,31.381553927860505,0.0,0.0,30.09900823122929,0.0,27.940093254898343,0.0,30.438806952548116,0.0,30.109046932411246,0.0,0.0,32.47740472549658,0.0,30.03099662513546,30.0761054020385,0.0,29.124918455430763,0.0,28.56265316444408,0.0,29.85113827571657,30.09573611302458,0.0,29.819722033220074,0.0,31.175170577483964,0.0,32.001547964935554,0.0,28.631015377901125,0.0,31.74579272921975,0.0,0.0,0.0,29.85113827571657,0.0,29.392087107819084,0.0,29.571277103910106,30.923288314768534
6.0,Keaton Wallace,ATL,4.4,BACK,0.0,35.13807330977975,0.0,34.06802985783018,33.84484080384558,0.0,37.30380993948679,0.0,36.33446914623637,0.0,34.205863325229686,0.0,35.452469910894514,0.0,34.3720848871496,0.0,0.0,35.13807330977975,36.070747450466015,0.0,34.751690836160265,0.0,35.52849097534676,40.027681732505904,0.0,0.0,34.07542696593658,0.0,35.161950665571325,0.0,35.365686578670044,0.0,36.901886946215306,36.61328443154613,0.0,39.22887359018743,0.0,35.80180200900819,0.0,35.70990523505973,34.30949171381579,0.0,35.92133748222785,0.0,35.68170971822251,39.22887359018743,0.0,0.0,0.0,0.0,0.0,34.30949171381579,0.0,35.213751210872175,0.0,0.0,35.26135317174997,35.66568485082526,0.0,38.11285088795583,0.0,38.11285088795583,0.0,36.57636105197456,33.969254057851536,0.0,32.8589606173545,0.0,34.99408313534638,0.0,33.21838360920387,35.19046177130446,0.0,35.19046177130446,0.0,37.99993129572693,0.0,35.81687030352196,0.0,34.89135318357019,0.0,35.98038157348209,0.0,37.3967324427778,0.0,32.40936725599074,0.0,35.43368682627332,0.0,36.187543281563784,0.0,35.73692056585908,0.0,0.0,35.875856874362434,0.0,32.17605151192933,34.228579250438386,0.0,34.205863325229686,0.0,0.0,35.483611545722795,0.0,39.35453850682724,0.0,36.61328443154613,0.0,34.3224298308857,0.0,35.26135317174997,0.0,35.70990523505973,36.57636105197456,0.0,36.24353361022062,0.0,38.56658340904315,0.0,38.56658340904315,0.0,0.0,38.526628333699975,0.0,0.0,35.406925800578314,0.0,0.0,35.213751210872175,0.0,0.0,37.431976553407175,0.0,36.24353361022062,0.0,35.43368682627332,0.0,34.3720848871496,0.0,35.79039978965231,0.0,33.56392631900477,35.7403308065632,0.0,37.245720774385504,0.0,34.30949171381579,0.0,32.17605151192933,37.20736391692929,0.0,32.40936725599074,0.0,34.06802985783018,0.0,36.33446914623637,0.0,0.0,33.969254057851536,0.0,35.452469910894514,0.0,35.80180200900819,35.483611545722795
7.0,Dyson Daniels,ATL,13.4,BACK,0.0,38.39853347965981,0.0,37.14707155058329,37.26935599667309,0.0,40.546288024645364,0.0,39.389817969328234,0.0,37.61532400639199,0.0,38.708242869250654,0.0,37.63389447663881,0.0,0.0,38.39853347965981,39.24223519275871,0.0,37.80976234100857,0.0,38.81944202300359,43.36119739452605,0.0,0.0,37.45212941251839,0.0,38.23781316588327,0.0,38.54310420160294,0.0,40.38081687345994,39.65192800704406,0.0,42.862090685842944,0.0,39.121262547046314,0.0,39.0749267443086,37.50378124509906,0.0,39.07505985553067,0.0,38.91304986918512,42.862090685842944,0.0,0.0,0.0,0.0,0.0,37.50378124509906,0.0,38.505139526683735,0.0,0.0,38.37143483341722,39.03239415153873,0.0,41.50450295406972,0.0,41.50450295406972,0.0,39.99065274330038,37.10284532039847,0.0,36.22865456767081,0.0,38.186095407425746,0.0,36.2915980467179,38.474071209645246,0.0,38.474071209645246,0.0,41.37494404826356,0.0,39.04379321352634,0.0,38.27986924752218,0.0,39.02359931684879,0.0,40.59894561135691,0.0,35.58509390147476,0.0,38.89148454297932,0.0,39.55247438881941,0.0,39.04248402472248,0.0,0.0,39.304130130743154,0.0,35.45459697933795,37.19284608976699,0.0,37.61532400639199,0.0,0.0,38.944749028491195,0.0,42.596285525504655,0.0,39.65192800704406,0.0,37.543542673512675,0.0,38.37143483341722,0.0,39.0749267443086,39.99065274330038,0.0,39.419987285473766,0.0,42.15597467395934,0.0,42.15597467395934,0.0,0.0,41.88983528636433,0.0,0.0,38.59896284145126,0.0,0.0,38.505139526683735,0.0,0.0,40.9336968249704,0.0,39.419987285473766,0.0,38.89148454297932,0.0,37.63389447663881,0.0,39.23919400221196,0.0,36.73331544089734,38.97173369549006,0.0,40.54361755846742,0.0,37.50378124509906,0.0,35.45459697933795,40.429713902643925,0.0,35.58509390147476,0.0,37.14707155058329,0.0,39.389817969328234,0.0,0.0,37.10284532039847,0.0,38.708242869250654,0.0,39.121262547046314,38.944749028491195
8.0,Nikola Djurisic,ATL,4.3,BACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,Zaccharie Risacher,ATL,8.5,FRONT,0.0,28.838103133952842,0.0,27.960484195559687,27.84782972551408,0.0,30.113394258688444,0.0,29.098950200601994,0.0,28.473081563890617,0.0,28.853763260588778,0.0,28.480406184428155,0.0,0.0,28.838103133952842,28.954531923304522,0.0,28.049536989456467,0.0,29.145637228804603,32.09142038025759,0.0,0.0,27.9693064683043,0.0,28.902134759861163,0.0,28.501365246607982,0.0,30.186748209725398,29.36374548025886,0.0,31.90303190444372,0.0,29.187468445334808,0.0,29.202829907222927,28.347148826942423,0.0,28.933050441731393,0.0,29.12625524860435,31.90303190444372,0.0,0.0,0.0,0.0,0.0,28.347148826942423,0.0,28.718043150432624,0.0,0.0,28.495970991034927,29.160861264111396,0.0,30.91736171187833,0.0,30.91736171187833,0.0,29.8131181898437,28.267116809572574,0.0,27.157660630727708,0.0,28.619339905747914,0.0,27.32872194355139,29.113807948261353,0.0,29.113807948261353,0.0,30.94143266559888,0.0,29.057311811601313,0.0,28.511431089822754,0.0,28.72574108109344,0.0,30.248277994217915,0.0,26.760836822762258,0.0,28.935702252942736,0.0,29.538057036768716,0.0,29.225627414469404,0.0,0.0,29.79345419321693,0.0,26.75177783434012,27.90066676056328,0.0,28.473081563890617,0.0,0.0,29.08917435086892,0.0,31.66150052120879,0.0,29.36374548025886,0.0,27.950685887455887,0.0,28.495970991034927,0.0,29.202829907222927,29.8131181898437,0.0,29.28418615639063,0.0,31.24997130618893,0.0,31.24997130618893,0.0,0.0,31.052208776229804,0.0,0.0,28.689717733715046,0.0,0.0,28.718043150432624,0.0,0.0,30.346844459931493,0.0,29.28418615639063,0.0,28.935702252942736,0.0,28.480406184428155,0.0,29.34849364993249,0.0,27.816171919285317,28.912777169257346,0.0,30.34925090367292,0.0,28.347148826942423,0.0,26.75177783434012,30.13561690042887,0.0,26.760836822762258,0.0,27.960484195559687,0.0,29.098950200601994,0.0,0.0,28.267116809572574,0.0,28.853763260588778,0.0,29.187468445334808,29.08917435086892
10.0,Jacob Toppin,ATL,8.4,FRONT,0.0,25.512153001614585,0.0,24.778066831833016,25.020576386987084,0.0,26.807617352396427,0.0,25.810565102897755,0.0,25.698616386944657,0.0,25.83870004235595,0.0,25.213108705043247,0.0,0.0,25.512153001614585,26.041626683498627,0.0,24.952561820141593,0.0,26.10747432261052,28.162404984341258,0.0,0.0,25.199475555011666,0.0,25.19234002814507,0.0,25.749481228020983,0.0,26.82112346148501,25.92233663779471,0.0,28.23785866243916,0.0,26.08054330603398,0.0,25.99638040846151,24.694681512894697,0.0,25.73231668510726,0.0,25.804084579939907,28.23785866243916,0.0,0.0,0.0,0.0,0.0,24.694681512894697,0.0,25.657139472073766,0.0,0.0,25.457584242961122,26.00959040963219,0.0,27.47261528060697,0.0,27.47261528060697,0.0,26.476998177688838,24.93275571357125,0.0,24.469917272514884,0.0,25.64447212576527,0.0,24.299299809809117,25.45627203442726,0.0,25.45627203442726,0.0,27.208193588392238,0.0,25.9324924947398,0.0,25.69156826137938,0.0,25.930319251738787,0.0,26.39386053990718,0.0,24.093137001917935,0.0,26.204526393866658,0.0,26.393592949378633,0.0,26.083359571147763,0.0,0.0,26.470413483084837,0.0,24.113985349970246,24.56774257206295,0.0,25.698616386944657,0.0,0.0,26.144348344421612,0.0,27.73305297347528,0.0,25.92233663779471,0.0,25.07839693602288,0.0,25.457584242961122,0.0,25.99638040846151,26.476998177688838,0.0,26.02974860015577,0.0,27.879329204142593,0.0,27.879329204142593,0.0,0.0,27.149543887082906,0.0,0.0,25.913033300984008,0.0,0.0,25.657139472073766,0.0,0.0,27.228843101038873,0.0,26.02974860015577,0.0,26.204526393866658,0.0,25.213108705043247,0.0,26.120546952013108,0.0,24.23735713238616,25.830174252951306,0.0,26.635430018359386,0.0,24.694681512894697,0.0,24.113985349970246,26.77465091555299,0.0,24.093137001917935,0.0,24.778066831833016,0.0,25.810565102897755,0.0,0.0,24.93275571357125,0.0,25.83870004235595,0.0,26.08054330603398,26.144348344421612
